,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
7003,3003,3003,c19fb9ac-79a6-4f96-91d9-10ae59314363,44,Group,East York,43.68584737,-79.33170536,parttime,32580.9,147,5,8,27,17,9,1,14,0,7,0,16208.13
7022,3022,3022,370b3549-2162-49c5-bc1f-343b4167afab,61,Group,East York,43.68984526,-79.30745878,fulltime,54626.9,152,6,7,34,23,10,5,12,0,0,0,35925.85
7100,3100,3100,10c4db7a-c727-4ce8-a47b-0aa3385f6742,48,Group,East York,43.68842868,-79.34998283,fulltime,44014.3,144,6,138,32,14,7,0,0,0,7,0,44477.84
7263,3263,3263,551ceedb-a24c-4c78-8498-9f6a0eff4e96,26,Group,East York,43.7061383,-79.3415005,parttime,13084.17,149,6,12,25,13,8,5,14,10,0,0,7910.786814
7304,3304,3304,60d1873b-d084-4417-a8d7-111349787e7b,31,Group,East York,43.6924721,-79.32320877,fulltime,31161.57,119,0,13,27,0,0,5,0,0,0,0,23621.87
7323,3323,3323,26025474-9fa1-4c4b-bdc9-7c91e9eefb0c,44,Group,East York,43.7070225,-79.36375858,unemployed,34503.7,146,7,8,33,19,7,5,0,2,0,0,18480.30418
7344,3344,3344,de6a6aba-2968-47e8-87a3-67cf214ba170,81,Group,East York,43.69457084,-79.3521757,unemployed,25660.6,144,6,11,39,18,7,1,6,0,7,0,13108.8
7357,3357,3357,11d3935a-eb08-4c49-a0bf-c67fb94658ca,84,Group,East York,43.6945227,-79.33901206,unemployed,39841.9,145,6,6,27,25,10,0,6,0,7,0,19979.43
7362,3362,3362,e11abb23-0982-4d64-a4ce-6c98535f9ed0,82,Group,East York,43.69329939,-79.32556735,unemployed,36329.3,143,8,5,34,23,9,6,7,0,0,0,19554.88
7391,3391,3391,01af8c96-f9b3-4fb7-b89c-cbc3831da082,95,Group,East York,43.69642571,-79.3720364,unemployed,68905.2,31,8,135,33,14,9,5,7,7,0,0,88019.78
7410,3410,3410,a5a84e4a-05dd-479c-bbe7-1d14c97b78f0,61,Group,East York,43.6945227,-79.33901206,fulltime,105522.2,145,6,8,34,27,10,5,0,0,0,0,96831.44
7511,3511,3511,828a231b-40db-40fd-9de0-7ce07309e162,73,Group,East York,43.69080887,-79.3210891,unemployed,29970.5,148,6,9,33,17,11,5,0,0,0,0,16425.71
7533,3533,3533,a5675a48-9575-4d2a-8344-61b4ed713fd6,66,Group,East York,43.70102551,-79.30670054,parttime,29535.5,135,6,5,35,14,9,1,0,0,7,0,14760.24
7539,3539,3539,f26a19e5-fd2a-411c-a700-7ed8c818994f,81,Group,East York,43.70192632,-79.36348575,unemployed,16862.3,141,7,4,27,27,9,5,7,6,0,0,13818.35839
7574,3574,3574,dc793ba9-8d69-423f-84bc-544519790108,61,Group,East York,43.70022195,-79.32314067,fulltime,96363.25,148,5,7,34,19,9,5,0,0,0,0,91219.8
7651,3651,3651,6e6d6326-c3c6-44df-8cb0-75bef4e749ef,57,Group,East York,43.68736895,-79.35399372,fulltime,83522.2,142,4,7,33,15,11,5,0,0,0,0,69771.9
7660,3660,3660,fa177717-4b03-46d0-8d9f-b11bb191ae2b,57,Group,East York,43.68814355,-79.35360434,parttime,28814.4,141,7,7,20,14,10,0,0,0,7,0,27675.68
7725,3725,3725,cc07ca08-e08e-4134-ba3c-5355d6dea300,20,Group,East York,43.69751928,-79.31108786,unemployed,0,113,0,12,0,0,0,0,0,0,0,0,112.35
7741,3741,3741,5e8725df-c646-4186-ba8c-b125bb00a79f,88,Group,East York,43.7072116,-79.29910219,unemployed,22509.2,37,6,3,33,16,9,6,6,5,0,0,25925.46826
7820,3820,3820,ec3a125c-603d-4dac-a9c7-86c4dfd43743,40,Group,East York,43.70443962,-79.32250839,fulltime,59448,138,7,132,33,21,8,1,0,0,7,0,41709.18
7823,3823,3823,21911006-ec7b-456b-aadb-0ec755e2b857,50,Group,East York,43.69175935,-79.35379048,fulltime,114241.6,143,8,10,19,27,11,0,0,0,0,0,124884.19
7903,3903,3903,cdf6e454-c654-4653-a78a-3f381e289386,72,Group,East York,43.69459164,-79.3195741,unemployed,39132.8,141,5,5,33,14,10,5,0,0,0,0,28365.63
7914,3914,3914,f76e65d6-0c4e-4f59-a4fc-0f7e0eac5166,85,Group,East York,43.70171868,-79.37257337,unemployed,13484.1,141,7,4,39,14,9,5,7,5,0,0,10959.73428
8016,4016,4016,7b26b597-1cbb-4421-9e4c-d4274f704d31,86,Group,East York,43.69184785,-79.3411,unemployed,32710.3,147,4,4,12,24,9,0,7,0,0,0,32539.74
8027,4027,4027,cbe57336-d26e-4fd5-93a9-9140a4d929c5,19,Group,East York,43.69476043,-79.34846409,unemployed,0,109,0,11,0,0,0,0,0,0,0,0,99.66
8149,4149,4149,ed13d649-dc7a-45e9-a704-c54e2f9069ff,31,Group,East York,43.69578133,-79.30670312,fulltime,26466.33,151,7,12,24,28,6,1,0,0,0,0,25209.21
8150,4150,4150,99a596cd-c6b5-4242-84db-17555007661c,56,Group,East York,43.70102551,-79.30670054,fulltime,41317.2,146,7,8,28,14,10,6,0,0,0,0,29871.6
8186,4186,4186,c3f37762-707f-4e20-b89d-9eae5acf5140,42,Group,East York,43.69959364,-79.36677524,parttime,26131.6,143,5,9,34,15,9,5,0,3,0,0,14926.55308
8204,4204,4204,2248a6c1-7416-4d07-8ef0-8544bc3aa450,29,Group,East York,43.6957489,-79.30553153,fulltime,26871.9,148,7,14,34,14,9,1,0,0,7,0,13323.05
8235,4235,4235,05b22ef9-946e-4cf0-9845-994ffd3965b7,91,Group,East York,43.69818874,-79.32170684,unemployed,64175.3,33,6,132,40,19,9,6,4,0,0,0,66326.41
8252,4252,4252,485144ac-68b3-48a1-b46d-ff1e18f7a7bd,40,Group,East York,43.68532358,-79.33740478,unemployed,0,117,0,8,0,0,0,0,0,6,0,0,3161.290788
8360,4360,4360,adfef17a-61f8-437d-a056-dbc8433bd251,90,Group,East York,43.69484167,-79.32205061,unemployed,34825,36,7,4,27,23,7,5,7,2,0,0,31845.92
8394,4394,4394,04b9bdca-b486-45a9-be8a-4c305911761d,57,Group,East York,43.69424258,-79.34937788,fulltime,35246.35,145,3,144,46,14,9,0,14,0,7,0,17597.26
8428,4428,4428,31094871-5c7a-4318-8ecd-674ecb377796,49,Group,East York,43.71203537,-79.37675484,fulltime,49115,146,7,7,33,15,10,6,0,0,0,0,27395.25
8447,4447,4447,dc3fd3a8-d159-4a88-8b4e-581784c521fe,25,Group,East York,43.69714224,-79.31243325,fulltime,28280.01,149,5,14,34,19,7,0,0,0,7,0,13861.7
8495,4495,4495,d1868489-6869-40e3-b908-83c8b3079243,29,Group,East York,43.68614032,-79.33994539,fulltime,29228.43,152,7,12,25,12,9,0,0,0,0,0,28844.16
8532,4532,4532,4893b49e-b298-431e-9d6e-efa725749e4c,72,Group,East York,43.68554108,-79.33288701,parttime,31438.35,143,7,6,34,14,9,5,14,0,0,0,16438.51
8596,4596,4596,d0c52493-4d10-4519-84d2-1f6e736ca67d,26,Group,East York,43.69079759,-79.33911135,fulltime,23893.32,146,5,12,33,23,7,5,0,2,0,0,12394.87853
8629,4629,4629,bf886c4b-0000-4047-aae1-1680b624bb2e,18,Group,East York,43.69832884,-79.37199249,unemployed,0,116,0,13,0,0,0,0,0,0,0,0,118.14
8643,4643,4643,bfff662a-b42d-46b6-bc41-33afa9a5e54b,55,Group,East York,43.70882002,-79.36651793,parttime,23617.55,138,7,4,33,19,9,6,0,3,0,0,13106.46641
8645,4645,4645,5d0582c8-8f12-4855-930b-1a209694ef4e,40,Group,East York,43.70927692,-79.30034292,fulltime,42650,142,6,8,27,26,9,5,0,0,0,0,28835.71
8729,4729,4729,09ec9998-a589-4aa0-9c77-26d1932e832b,29,Group,East York,43.707491,-79.36268022,parttime,10420.41,151,7,20,26,22,9,1,13,2,0,0,8560.950177
8761,4761,4761,836e4126-98cc-4fc1-9829-1cecf0ed2a21,49,Group,East York,43.6934317,-79.33230505,fulltime,54109,141,7,10,27,22,11,5,0,0,0,0,34687.65
8844,4844,4844,2f62c334-f538-4222-a79c-5af05cae8a53,89,Group,East York,43.70726849,-79.36257869,unemployed,15273.3,37,7,3,12,24,9,0,6,0,0,0,12180.97
8912,4912,4912,f4e09974-214e-4899-b8b9-6103b120a645,66,Group,East York,43.69609254,-79.37367605,fulltime,237495.25,144,8,15,34,22,11,7,14,0,0,0,244006.48
8931,4931,4931,fc45a3a4-80cf-46ca-b79d-38825b24a9bd,75,Group,East York,43.6957489,-79.30553153,unemployed,35976.5,141,5,8,33,15,11,5,0,0,0,0,20636.7
8973,4973,4973,016b4444-3145-4518-ad1b-a73335fe216d,53,Group,East York,43.69248771,-79.34472623,fulltime,42012.95,142,7,141,40,19,11,2,0,0,7,0,21077.45
9006,5006,5006,55bfb7f2-cd78-4445-8999-8eedce70ea2e,52,Group,East York,43.6980344,-79.37183444,parttime,34749.55,149,7,137,26,19,8,5,0,7,0,0,29628.39
9073,5073,5073,9841c10a-1a6e-49ab-8d35-cd59232207ef,18,Group,East York,43.69169294,-79.28881522,unemployed,0,111,0,12,0,0,0,0,0,0,0,0,67
9109,5109,5109,ce2691bc-50c2-4916-b723-1f071202b9ab,91,Group,East York,43.6941687,-79.32519698,unemployed,38417.4,36,7,138,41,23,10,0,5,1,7,0,35548.18
9160,5160,5160,cf0030f8-a22c-4672-ba9c-06a519504f79,27,Group,East York,43.69175935,-79.35379048,fulltime,31064.22,145,6,12,18,21,7,0,0,0,7,0,31053.78
9187,5187,5187,cf580916-cb96-425a-aa29-17af0f4408f8,53,Group,East York,43.68332093,-79.35627139,fulltime,40025.75,145,7,7,27,12,7,1,0,0,7,0,21296.15
9246,5246,5246,c1c6f411-28e7-4a01-856b-e89bb22812ab,18,Group,East York,43.6919775,-79.33896959,unemployed,0,111,0,15,0,0,0,0,0,0,0,0,73.95
9284,5284,5284,4657fc04-bc36-4fd1-9147-03340a120dd6,40,Group,East York,43.69751928,-79.31108786,fulltime,37466,151,7,8,25,14,8,1,0,0,0,0,36981.27
9397,5397,5397,36540ff9-f75a-4c30-ae78-6e7ccbc181d2,56,Group,East York,43.69077698,-79.31788763,fulltime,78720.95,144,7,8,27,29,10,0,0,0,7,0,63243.97
9435,5435,5435,d27e8134-dfff-48e2-bb7a-23d3ac5f8d5c,55,Group,East York,43.69424258,-79.34937788,fulltime,91598.65,146,7,6,34,14,10,6,0,0,0,0,76736.41
9617,5617,5617,da492891-6259-426f-8160-da7701a11f5d,43,Group,East York,43.69341788,-79.30756592,fulltime,55017.6,145,7,143,36,26,9,1,13,0,7,0,35359.85
9653,5653,5653,8a492132-d71f-4f66-bb93-3b227f6249a1,62,Group,East York,43.69516704,-79.30034635,parttime,26784.3,147,7,135,27,21,7,0,0,0,7,0,24122.32
9734,5734,5734,fa3650b5-0aac-4613-9522-886cc39bd59f,85,Group,East York,43.69475015,-79.3368821,unemployed,42462.7,139,6,3,33,13,10,6,7,0,0,0,29918.6
9820,5820,5820,13e54b68-c47b-473a-9a0b-a5129285a48f,59,Group,East York,43.6923354,-79.30814817,fulltime,55124.1,137,7,6,33,14,6,6,13,0,0,0,33449.48
9948,5948,5948,28ca6369-30a3-4ba8-826a-7529bc190bd9,21,Group,East York,43.68545572,-79.35555285,parttime,13143.9,147,5,13,20,16,6,2,0,0,0,0,10214.43
9958,5958,5958,abbdadab-2bd4-4ae5-a5ec-dcd794b9c0cf,56,Group,East York,43.71490306,-79.36504699,unemployed,0,112,0,7,0,0,0,0,0,6,0,0,2615.935297
9998,5998,5998,c2395c6c-3a2f-4d01-9e4b-f4d985ab7bd3,41,Group,East York,43.69018511,-79.33589722,fulltime,56710,147,7,144,39,22,8,0,14,0,7,0,37993.96
