id,age,relationshipStatus,habitationStatus,municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome
2fb9479e-2c97-4851-a21c-69660c6a264e,54,Married,With Spouse,Toronto,43.68351926,-79.31306029,parttime,30719.95
7be9e113-e450-430b-8619-a0fea0ea9186,37,Married,With Spouse,Scarborough,43.77805019,-79.29435294,fulltime,30517
2e294457-3255-4f5d-b157-a0f2bd1df860,35,Married,With Spouse,Toronto,43.65046594,-79.39227779,fulltime,35677
972f0f74-d766-40ba-8c73-2a8bc1852cfd,40,Married,With Spouse,Etobicoke,43.61573664,-79.48788214,parttime,18228
1ac08562-2c5c-4da2-af7a-f86a4f2653e1,51,Married,With Spouse,North York,43.71834944,-79.48281785,fulltime,50348.15
470852d8-bb4d-4de2-b6e2-38ecf28da5ce,53,Married,With Spouse,Etobicoke,43.65107332,-79.49591129,fulltime,82532.05
a38efd1d-0be3-42d4-8397-06163519c464,53,Married,With Spouse,Toronto,43.69691738,-79.40676016,fulltime,123192.6
aa8c0a76-6a51-488f-af41-b3bab4f197e5,54,Married,With Spouse,Toronto,43.66740764,-79.41648487,fulltime,67147.35
e92950d9-8a7b-4dd3-b724-423b40727cc5,54,Married,With Spouse,Etobicoke,43.59032165,-79.54647606,fulltime,36193.95
21bb67de-3ea3-4ca3-93d5-fa5e1d3e04df,35,Married,With Spouse,North York,43.75654049,-79.48978751,fulltime,31061
50141834-cb76-4409-b781-7d656290fa34,52,Married,With Spouse,Etobicoke,43.68570194,-79.5218399,fulltime,35111.8
e13c5e0e-bd75-49c7-a20b-1bbe8ac29029,17,Single,With Parent,Toronto,43.65481686,-79.40148005,unemployed,0
6f2bdefb-16fa-40c2-8811-b0956c388712,59,Married,With Spouse,Toronto,43.6921805,-79.41662347,fulltime,49260.25
8f082230-52cd-4377-b47d-c835ba5996e5,53,Married,With Spouse,North York,43.7584754,-79.4124186,fulltime,42723.65
3d26ea43-fd04-4531-b4b8-f9dc11f111da,39,Married,With Spouse,Toronto,43.64941226,-79.37087997,fulltime,47631
03e28f1d-531c-40a2-a8a0-87bd0dbbb17b,41,Married,With Spouse,Scarborough,43.77858062,-79.28117176,fulltime,37637
90242cc4-4743-46b1-8473-84cc7063817b,46,Married,With Spouse,Toronto,43.66743469,-79.31731829,parttime,29496.5
3cc828c2-6174-4e50-a182-4eb6c6d9648f,21,Single,With Parent,North York,43.77838832,-79.42748486,parttime,5843.31
63ac52a6-f039-4149-9415-7fc448dbc6af,41,Married,With Spouse,Scarborough,43.73075189,-79.27121417,fulltime,26991
d68fd153-c96e-4873-b649-a88cf9b29562,57,Married,With Spouse,North York,43.77759902,-79.42322577,parttime,30295.6
5869bd47-c427-4fd4-ab68-8f284583e772,34,Married,With Spouse,Scarborough,43.69359458,-79.26284992,fulltime,55187
ac568bee-f22d-4b51-ab1a-d6025adebec4,38,Married,With Spouse,Toronto,43.64263656,-79.4230275,fulltime,36476
dc1abd2c-9f29-4e87-bb46-aac9b93ed94c,34,Married,With Spouse,Toronto,43.64784548,-79.40585328,fulltime,43123
66daf67f-4158-44dc-a7c5-e1c3be590210,23,Single,With Parent,Toronto,43.68351926,-79.31306029,parttime,12138.06
07d8dd33-a486-4194-8e58-e7d44c3b178d,17,Single,With Parent,Scarborough,43.78951131,-79.16512229,unemployed,0
175adf11-0508-46d2-94c4-1d104ea47f1b,40,Married,With Spouse,Toronto,43.71620863,-79.39752642,fulltime,55886
234cadbf-d8c8-4345-9e14-9ff2772245b3,16,Single,With Parent,Etobicoke,43.66532594,-79.54410598,unemployed,0
d4dad485-dab9-4827-ae32-16e77ac234c6,50,Married,With Spouse,Toronto,43.65815014,-79.46761911,fulltime,40073
59cfef17-5cf2-4f58-98b9-a9ec2994ca1d,53,Married,With Spouse,Toronto,43.70084495,-79.42154048,fulltime,54929.75
179605fa-d698-4172-86de-817c8166919e,62,Married,With Spouse,York,43.68599798,-79.47357579,parttime,19561.45
ce67067b-864b-4f4c-b160-933ac960f2d7,51,Married,With Spouse,Toronto,43.68177612,-79.45914682,fulltime,86541.4
73cd6929-b6ba-4ec4-bc14-ee573b5bf73f,25,Single,With Parent,Toronto,43.65972468,-79.33729923,parttime,8502.45
36681430-342a-42d1-8c50-574c6ddc8994,19,Single,With Parent,Scarborough,43.7748609,-79.29342268,unemployed,0
2168ba7d-f979-4587-bf97-26969e16e90d,55,Married,With Spouse,East York,43.6979764,-79.29935233,fulltime,41283.85
080b0c6a-0e50-476a-be60-7e7acdda29ee,22,Single,With Parent,Toronto,43.66397688,-79.41231344,parttime,6984.12
edbd0eaa-1fc0-42cc-b677-32c2c0207662,37,Married,With Spouse,Scarborough,43.78040572,-79.29507027,fulltime,30944
ac32e591-49c0-45ee-bcad-b2c8677fb6b4,37,Married,With Spouse,North York,43.74519919,-79.36223919,fulltime,78591
09a0b0aa-8e3c-45d2-a492-81308b8ff641,55,Married,With Spouse,North York,43.74420167,-79.34921721,fulltime,44873
f476dc50-3d3e-4507-96d3-74b1c3ddbb38,25,Single,With Parent,North York,43.76097495,-79.51997989,unemployed,0
02cdcd27-fb77-4b34-909a-59a13ae3f20f,55,Married,With Spouse,Toronto,43.6921805,-79.41662347,fulltime,40246.55
bb9eb597-d4ed-40ee-99f1-f67f70ce71c8,34,Married,With Spouse,Toronto,43.65481686,-79.40148005,fulltime,57497
c57a9430-50d9-488e-aba7-6d4b4ccbfb27,37,Married,With Spouse,East York,43.69505507,-79.29178476,fulltime,26194
6ca689db-3456-454e-8c8a-0b350b7a199a,39,Married,With Spouse,Toronto,43.64136658,-79.39976534,fulltime,52816
0fee6b33-d653-4bf6-a1e9-3057db119b94,56,Married,With Spouse,North York,43.78084814,-79.35998743,fulltime,54809
5a926f87-38dc-4179-8f94-29a0d858ac81,36,Married,With Spouse,Scarborough,43.75747546,-79.30515027,fulltime,51377
703d28b8-86fd-4967-b450-fe79332ab771,30,Married,With Spouse,Etobicoke,43.67601371,-79.56987177,parttime,10519.41
f4f8b789-bd1a-48ba-b00c-a096ef9a603f,49,Married,With Spouse,North York,43.71887089,-79.43000421,parttime,25975.4
92a3e6d2-7f45-43e4-b432-32883b6bf4c4,38,Married,With Spouse,Scarborough,43.80418201,-79.31249131,parttime,16549
3bfb176f-f67d-4645-840a-38519a44087e,54,Married,With Spouse,York,43.69037596,-79.44901625,fulltime,49630.55
6e0a89c5-57c5-4f64-83b5-28be74409833,40,Married,With Spouse,York,43.69850904,-79.44403146,fulltime,28086
254cfa83-2325-46a6-ab4b-4dc57018bee0,32,Married,With Spouse,Scarborough,43.72200853,-79.2270408,fulltime,101136
74530f30-2cd1-4e70-9083-b47fd2c525af,55,Married,With Spouse,Toronto,43.70807197,-79.41839652,parttime,23748.65
5ca717cb-07ac-4d99-a8a4-fe4c7b05c234,47,Married,With Spouse,North York,43.73802899,-79.5013005,fulltime,46087.8
8a25f1c8-93a3-46a5-91c5-1a4a2b3570f0,19,Single,With Parent,Scarborough,43.78811622,-79.26187533,unemployed,0
b5a7b50f-2471-4feb-9721-06757f9da267,57,Married,With Spouse,Toronto,43.70807197,-79.41839652,parttime,19324.6
0a1301f5-623b-4653-8b31-136a68784b72,26,Single,With Parent,East York,43.69596263,-79.3174775,parttime,9817.83
3669a5f9-8f41-4053-bf6c-59602956decd,46,Married,With Spouse,Scarborough,43.69359458,-79.26284992,fulltime,58988.6
8359834b-fd07-4ff1-8c5f-9baf19539b6e,37,Married,With Spouse,Toronto,43.70882105,-79.38946915,fulltime,40011
7516fd74-6a7b-4540-a8d5-c7e59abf6f1d,20,Single,With Parent,Toronto,43.64820845,-79.43780871,parttime,8521.92
25a16219-1fc6-42e6-8ff2-0df2590a8186,15,Single,With Parent,Toronto,43.63994376,-79.47358752,unemployed,0
123deea1-e5fe-4458-b3ba-af8d14b2119c,45,Married,With Spouse,North York,43.72190452,-79.44888923,fulltime,65430.2
dfcd911c-bab2-4e52-a7fd-4d8b30a5b922,19,Single,With Parent,Toronto,43.67387851,-79.29917627,unemployed,0
f944bc69-37fb-466a-aaab-28bb34e7d690,50,Married,With Spouse,North York,43.7822313,-79.33555377,fulltime,55092.4
c6da1320-6749-4d0f-b650-b919fa611f82,50,Married,With Spouse,North York,43.7822313,-79.33555377,fulltime,44363
5922921a-e398-4ac4-bd55-7b1e226975f0,66,Married,With Spouse,North York,43.7342924,-79.42110931,fulltime,46029.4
03cf2702-12ac-409b-87c4-f65b79bca11f,14,Single,With Parent,North York,43.75130978,-79.31629117,unemployed,0
bc405dfd-4c7f-48c7-b867-942b9baaf5d0,19,Single,With Parent,Scarborough,43.78811622,-79.26187533,unemployed,0
8798d075-7b32-4b75-8995-270421951dd0,53,Married,With Spouse,North York,43.7402303,-79.42255459,fulltime,72993.95
bc77e998-d62d-4324-b976-e181ad7d9c50,19,Single,With Parent,Scarborough,43.78040572,-79.29507027,unemployed,0
e7314a79-b7d6-4b8e-bbf6-ccb7767faa5a,47,Married,With Spouse,Etobicoke,43.68570194,-79.5218399,fulltime,39796.9
a7c12e8e-7d1f-4534-b271-45d69d2bb947,52,Married,With Spouse,Etobicoke,43.66532594,-79.54410598,fulltime,127972
40315e2f-543c-4b55-888f-9b207dfe2ced,23,Single,With Parent,Toronto,43.67785539,-79.38860795,parttime,18300.48
aa3f809b-9785-4346-98f9-94522c1f9e5f,34,Married,With Spouse,East York,43.70575935,-79.37086346,fulltime,45129
ecb5a391-dd18-4a82-9cc5-cf25c46a15e8,33,Married,With Spouse,Toronto,43.69839519,-79.39492383,fulltime,34329
cfd42ef8-7ecb-4137-8bce-d9879160cf64,19,Single,With Parent,North York,43.7558382,-79.41161107,unemployed,0
64fd3e30-1358-4244-bc5e-e8c87a7aeb9e,32,Married,With Spouse,Toronto,43.68069879,-79.44380218,fulltime,46800
4b5b4232-2a15-482a-8ad5-a6c6e7b3285c,43,Married,With Spouse,North York,43.75815496,-79.40506803,fulltime,39215
6b305032-d438-4ebe-81c1-5f8efebe59d3,19,Single,With Parent,North York,43.74519919,-79.36223919,unemployed,0
fec69a0b-7ebf-4954-bff9-6b2632eca5c1,37,Married,With Spouse,Toronto,43.68679966,-79.30492634,fulltime,49321
d188a684-235d-4c25-be6d-c16a3103fe69,55,Married,With Spouse,Scarborough,43.73888729,-79.25565386,unemployed,0
cce04439-6a60-4fd6-b9da-baa0908e2bfd,34,Married,With Spouse,North York,43.70944389,-79.49073608,fulltime,31376
c3b902dc-d3c3-4d6f-9000-de59d6433076,36,Married,With Spouse,Toronto,43.6861807,-79.32367519,fulltime,51982
8a2075b5-7016-41e4-8fbf-a7a9afd96550,55,Married,With Spouse,Toronto,43.68449051,-79.3333927,fulltime,36774.7
5a35d15d-ab81-486e-983f-7187458dc61a,36,Married,With Spouse,Etobicoke,43.60139533,-79.5014788,fulltime,36058
854f518a-2056-47ee-a90a-b7afd7c641dc,14,Single,With Parent,Scarborough,43.81692041,-79.28574417,unemployed,0
c46fd745-2c21-4676-a623-c8222c487640,41,Married,With Spouse,North York,43.77857338,-79.32796944,fulltime,25898
32cc1d24-6bac-42e9-9c92-733707d1c249,46,Married,With Spouse,Toronto,43.63883336,-79.39883876,parttime,31391.8
7bc47d23-8147-4074-b9a3-4ab9deae8f1b,41,Married,With Spouse,North York,43.75815496,-79.40506803,fulltime,41067
1dd47094-dcef-4578-ae7b-b51acb795275,44,Married,With Spouse,Toronto,43.64843846,-79.40564197,unemployed,0
232c3c29-88bf-4e6d-9319-6ad4373aae37,17,Single,With Parent,Toronto,43.66670385,-79.40933471,unemployed,0
b93a2a38-11bc-421b-96a6-9bcbd5cab9b3,50,Married,With Spouse,Toronto,43.66397688,-79.41231344,parttime,23042.8
19f9a291-938b-4a74-8484-7698c502259d,34,Married,With Spouse,North York,43.77145261,-79.44198878,unemployed,0
20aa36d3-80a1-4f0c-90f0-e325797c37d1,34,Married,With Spouse,Etobicoke,43.72629266,-79.56296811,fulltime,30467
9f6e582a-1105-46bf-bcd7-342de793871b,57,Married,With Spouse,East York,43.69596263,-79.3174775,parttime,32094.2
4ca5ba09-cc66-4947-b830-d11681b68258,41,Married,With Spouse,Scarborough,43.81172945,-79.28442335,fulltime,29181
8de70796-ddb1-4ec4-9d5f-f3315f965a56,46,Married,With Spouse,Scarborough,43.77967252,-79.13512082,parttime,28396.5
d7e9d732-217c-47f9-bf59-e7b503aba705,48,Married,With Spouse,Toronto,43.66116268,-79.45295061,fulltime,119872.5
2bbb1e74-df27-41c2-b74f-b7fa4d44ecc0,24,Single,With Parent,Toronto,43.71105585,-79.38070828,parttime,7628.28
48623e43-4646-4615-88a1-04c83a6225a2,23,Single,With Parent,Scarborough,43.78928765,-79.21939154,parttime,4415.07
ec0e5303-daff-49f6-b5a3-f7b09a21ed0b,35,Married,With Spouse,Toronto,43.65046594,-79.39227779,fulltime,37997
e8a83feb-c89b-4b0a-8f2b-d8bf59ca12a9,48,Married,With Spouse,Toronto,43.66957122,-79.3834736,parttime,11513.7
5072e92a-81f7-4454-bf6d-8ca1d5345b3f,39,Married,With Spouse,North York,43.75993581,-79.42331518,unemployed,0
c9491ed7-4904-4b7d-a058-0fd4e57aa731,46,Married,With Spouse,Etobicoke,43.67012119,-79.52289142,fulltime,47734.5
155d656e-fbf0-4977-abad-a850ab974243,54,Married,With Spouse,Toronto,43.66649193,-79.42679281,parttime,31733.1
32563b6a-1c0e-4fb6-b354-4a15fd1ace4e,38,Married,With Spouse,Scarborough,43.81172945,-79.28442335,fulltime,23833
3270609c-ae13-45fa-b5ee-8e304442b03b,20,Single,With Parent,Toronto,43.64820845,-79.43780871,unemployed,0
43c27b26-3a80-41bf-9b1a-d736e19cd949,51,Married,With Spouse,Scarborough,43.7748609,-79.29342268,parttime,22730.9
b58fa042-0910-4e66-b059-7529891c8ebd,40,Married,With Spouse,Toronto,43.66670385,-79.40933471,fulltime,53778
c3a39639-3113-4ce6-931d-fc0dec2c1f02,21,Single,With Parent,Toronto,43.65099751,-79.4165558,parttime,8282.67
72baa140-b9bc-480f-86dd-5a61e0a6c735,50,Married,With Spouse,North York,43.77838832,-79.42748486,parttime,19043.2
c82c8dfb-7279-4f8e-885d-35249979b819,54,Married,With Spouse,North York,43.70375662,-79.48907295,parttime,20624.1
bd244eb3-0783-415a-8484-4062a045c8af,53,Married,With Spouse,North York,43.71259173,-79.49869071,parttime,24366.2
d3f098fd-57f3-4b0f-b0b0-35c6acc3456f,60,Married,With Spouse,Scarborough,43.83115595,-79.25493224,fulltime,40283.35
cd40b5ea-6b6c-48f4-9e9b-2bdefdd4e1bf,39,Married,With Spouse,Toronto,43.64233636,-79.41608435,fulltime,30618
e1d7e6a0-8f82-4b12-8910-2856d13681bb,62,Married,With Spouse,Toronto,43.67785539,-79.38860795,fulltime,116347.45
9eb765a5-b6dd-4b6f-aa75-aa41e1c93f36,53,Married,With Spouse,Toronto,43.66355866,-79.38204618,parttime,8572.1
cd5f6d63-e806-4a8f-8b9d-70808c94c68d,53,Married,With Spouse,North York,43.77958438,-79.45030999,parttime,25947.45
330f5e5a-d2a9-41ea-8fa1-985f99774eeb,51,Married,With Spouse,North York,43.78402619,-79.39106934,fulltime,145085.6
962ed9db-4a3c-4313-b19b-ec7284363f02,60,Married,With Spouse,Toronto,43.65566722,-79.34131569,parttime,27283.75
197a27bb-ef1c-4402-be96-d590ea0974c9,53,Married,With Spouse,York,43.68874485,-79.43300963,fulltime,50603.45
9d598afa-16cd-41f4-91d8-94a68b50340d,50,Married,With Spouse,Scarborough,43.73526114,-79.21070781,fulltime,50341.5
b376a4ce-f570-49a2-bf76-916480313819,25,Single,With Parent,North York,43.77857338,-79.32796944,parttime,9665.7
15586ec3-ba5e-4bc0-8f54-7dddc8741ae4,25,Single,With Parent,Etobicoke,43.61055878,-79.49681326,parttime,7957.95
cb7f5823-81bc-4263-9c57-e9443546d898,49,Married,With Spouse,Toronto,43.66957122,-79.3834736,parttime,12163.8
cee5d9d2-b22a-4954-9e2f-6c0ca38c07b6,51,Married,With Spouse,East York,43.69642279,-79.36811057,fulltime,125396.7
c1036e7f-d87a-493a-8683-39a1e0018150,53,Married,With Spouse,Toronto,43.6536513,-79.45734234,fulltime,62657.75
bf5e3061-98fb-4483-9216-02fe3d4f4aec,15,Single,With Parent,Etobicoke,43.68291751,-79.51663592,unemployed,0
f7e653a3-4b9f-4a3f-9b79-16680dbe1834,36,Married,With Spouse,Etobicoke,43.68291751,-79.51663592,fulltime,48103
98e1d1a1-3c5d-4a5e-9188-bc25a63fe565,17,Single,With Parent,Toronto,43.66670385,-79.40933471,unemployed,0
faa670ff-8f0b-4347-a5c2-c46a50f66718,53,Married,With Spouse,East York,43.69596263,-79.3174775,fulltime,38562.95
468787ce-610d-4a51-a3c0-da0cc6e42573,49,Married,With Spouse,North York,43.78685643,-79.36813335,parttime,25525.5
45ad0fdc-4291-4465-9c6b-ae6040f53480,37,Married,With Spouse,Etobicoke,43.64058912,-79.56241285,fulltime,32051
341da1bf-e91c-4b2f-bf3a-c56f369ca6c8,23,Single,With Parent,Toronto,43.66397688,-79.41231344,parttime,6915.81
49315e1c-1873-4f37-9077-f29a52e4169c,14,Single,With Parent,Scarborough,43.83115595,-79.25493224,unemployed,0
97fbbeb4-cdc5-43b1-bc22-5f3a7d359248,68,Married,With Spouse,York,43.69997844,-79.44107733,parttime,27165.25
f20e480b-21ab-474e-aee1-4c7a488e6a8e,33,Married,With Spouse,Scarborough,43.77287169,-79.14542244,fulltime,62282
df9034dc-657c-4a7a-831c-a37e67e66a51,54,Married,With Spouse,Scarborough,43.79826164,-79.17717622,fulltime,47276.5
095d77a6-e021-407c-a252-b54761eee851,56,Married,With Spouse,York,43.70104283,-79.51734033,fulltime,54880.3
c576b3d2-18e7-4f29-b2f5-02dc749f3662,34,Married,With Spouse,Etobicoke,43.61672444,-79.48870634,unemployed,0
9bd6cc8d-54ea-4fe0-8cb0-a11a51a01242,50,Married,With Spouse,Toronto,43.64820845,-79.43780871,parttime,28196.3
a525d10e-31b9-423f-959c-1e5573a03b4b,58,Married,With Spouse,Toronto,43.66355866,-79.38204618,parttime,9059.7
5eae90a6-641b-4fc1-a46b-2d4fc2836ecc,52,Married,With Spouse,North York,43.76097495,-79.51997989,fulltime,40890.55
12b937c7-b446-4fa2-9492-c101d3b48a3e,53,Married,With Spouse,Toronto,43.65612816,-79.44719792,unemployed,0
86ba4625-c459-4dbf-b08e-8ff212ebd887,41,Married,With Spouse,North York,43.77857338,-79.32796944,fulltime,26497
a33db4b4-a794-4755-aecc-daf09c94d02f,52,Married,With Spouse,Toronto,43.65815014,-79.46761911,fulltime,40446.65
4fea3590-ba37-464f-bf38-2add82c5bd54,56,Married,With Spouse,Etobicoke,43.73388278,-79.59710057,fulltime,87045.8
7428832c-cd17-465e-ace4-ac528212f405,41,Married,With Spouse,Scarborough,43.78416595,-79.18267739,fulltime,44844.8
2c617ae9-4eb5-44f4-90da-2c046591595c,18,Single,With Parent,Scarborough,43.77287169,-79.14542244,unemployed,0
57524a52-ed0c-40c4-b957-45eed56f9746,28,Divorced,With Parent,Scarborough,43.7748609,-79.29342268,parttime,6750.81
6d831f68-4777-4047-acd8-943f52a6e193,70,Married,With Spouse,Toronto,43.70518661,-79.42511153,parttime,18975.3
be0b655e-5541-4652-bf45-0a15f6695975,44,Married,With Spouse,East York,43.6941687,-79.32519698,fulltime,124450.7
ab9cbe15-9400-48be-a530-7f1dba4cca61,50,Married,With Spouse,Toronto,43.66639396,-79.42368658,fulltime,58388
c30eed5a-bc1b-4b26-89fe-942688be95ee,39,Married,With Spouse,North York,43.72372153,-79.32537319,fulltime,41761
68085e46-9689-4ad1-90cb-10287be63e75,50,Married,With Spouse,North York,43.73802899,-79.5013005,fulltime,37008.4
2cb7e72a-925f-4c5b-b04d-4cc35c96f53d,19,Single,With Parent,East York,43.71419376,-79.30418956,unemployed,0
e250d512-2a79-46ab-83d7-7254519646bb,38,Married,With Spouse,Toronto,43.64180667,-79.47706937,fulltime,46314
95a11f80-d416-4020-aaf8-94cde60cda32,40,Married,With Spouse,Scarborough,43.70108222,-79.27260191,fulltime,31717
136a7868-0596-44d0-9521-9799f08f4539,36,Married,With Spouse,York,43.68352078,-79.43483642,fulltime,94490
d09c08de-8fdb-45a3-a805-4ea9e32590f8,49,Married,With Spouse,North York,43.75654049,-79.48978751,fulltime,37039.2
6b6e1cd6-a468-4895-9971-a3dab0c4bdf4,20,Single,With Parent,Etobicoke,43.62847469,-79.57963997,parttime,10862.61
02317d5f-3c5a-4048-9c2b-f2f1aa41bdc5,61,Married,With Spouse,Toronto,43.66649193,-79.42679281,parttime,26141.15
e277e242-6d27-4d48-a319-7e688012ac3a,53,Married,With Spouse,Etobicoke,43.6506764,-79.52155395,fulltime,111899.6
358ad493-f54c-421e-a561-c9c4ee2b17bc,36,Married,With Spouse,North York,43.75130978,-79.31629117,fulltime,63460
e6d69f91-3af7-48e3-bca1-6a30c268d521,19,Single,With Parent,Toronto,43.64180667,-79.47706937,unemployed,0
5e3a3175-557f-4c1b-b944-eb2aa5194246,36,Married,With Spouse,Scarborough,43.76854101,-79.2548799,fulltime,41666
d1cdd0e8-a22c-4c60-bf6f-c64514352622,18,Single,With Parent,North York,43.71525391,-79.45464386,unemployed,0
edf1c816-68cd-46dd-9ad3-862c639065e5,39,Married,With Spouse,North York,43.74767197,-79.4436308,fulltime,37118
e8a4239d-8d97-4aed-99ee-c84f5be0287c,41,Married,With Spouse,East York,43.70726849,-79.36257869,fulltime,43605.1
526c7b7f-7d16-4db6-956f-e398b69467bb,39,Married,With Spouse,Toronto,43.67765364,-79.39167893,fulltime,74752
66fc8bcb-a766-4ff1-ae56-5acea504547c,35,Married,With Spouse,Toronto,43.64657328,-79.48269809,fulltime,56456
0a773620-4c97-446d-a558-e64e2feb1b96,63,Married,With Spouse,Scarborough,43.81530263,-79.26478461,unemployed,0
6c4c5784-ab75-4fa7-b9b4-319410451a98,35,Married,With Spouse,Scarborough,43.72200853,-79.2270408,unemployed,0
62467bd5-9b38-4c1a-8d89-8d2995c7f219,45,Married,With Spouse,Toronto,43.70045978,-79.38219847,fulltime,149561.5
b9f1abb5-fa14-4e29-917b-2b87fe645b61,51,Married,With Spouse,Toronto,43.68449051,-79.3333927,fulltime,35591.35
6db318cf-cf2a-491b-9aec-611df6630990,35,Married,With Spouse,Toronto,43.68263508,-79.30138475,fulltime,54842
e1f126bc-b74a-46d3-8ce2-bdce3b7f6de0,22,Single,With Parent,Toronto,43.68159968,-79.30146143,parttime,7077.84
f7d111a8-c192-402c-8ec3-d048e467aa7c,37,Married,With Spouse,Scarborough,43.82006699,-79.27653641,fulltime,28420
8df6d612-3c26-424f-9033-0ebd883e97dc,39,Married,With Spouse,North York,43.74231682,-79.34902907,fulltime,49270
58a83425-343b-47b7-833c-c8144656ba2c,19,Single,With Parent,North York,43.77026451,-79.37772885,unemployed,0
d2b40720-8d4e-4584-992d-050b8bb5dee3,31,Single,With Parent,Toronto,43.66355866,-79.38204618,parttime,2673.99
481b15dd-4ca9-4802-b669-1c42f27b1dc1,55,Married,With Spouse,Scarborough,43.78928765,-79.21939154,parttime,18394.25
ac471b97-c861-49ce-9cbc-46b86ba5a300,20,Single,With Parent,York,43.69009404,-79.47220995,unemployed,0
56f84985-9b10-4c06-8d34-daf8f632e5bc,46,Married,With Spouse,Toronto,43.66670385,-79.40933471,fulltime,57884.2
db62cc6a-1819-4f6d-8d2f-c12a866429ba,49,Married,With Spouse,York,43.67070395,-79.50231873,fulltime,36664.1
b5cfdb2b-559d-407a-9178-861f30372068,15,Single,With Parent,Scarborough,43.76676947,-79.22642856,unemployed,0
40add3cb-d941-4a43-b8b8-9731a12e7486,44,Married,With Spouse,North York,43.70053948,-79.49759259,fulltime,38842.1
b24da4dd-9db4-4b02-9e1e-a27196f26a6a,37,Married,With Spouse,Scarborough,43.74926452,-79.24960004,fulltime,41965
691b8685-a8d0-4b96-b337-12788f4415ef,26,Single,With Parent,Toronto,43.65566722,-79.34131569,parttime,9681.54
c0e63cd7-3b40-4439-95bb-6e507fbe0cda,43,Married,With Spouse,Etobicoke,43.6211556,-79.52154475,fulltime,74236.8
eb7cdf8e-8f36-42d1-b995-62c39d3969a2,39,Married,With Spouse,North York,43.7424518,-79.48740604,fulltime,27224
5f32c9a8-cc51-4aa2-a7dc-f1cebb668551,56,Married,With Spouse,Etobicoke,43.60738258,-79.53403318,fulltime,47289.15
364f2bb5-9ba0-418b-880f-e156377994fb,34,Married,With Spouse,Etobicoke,43.68400132,-79.52933297,fulltime,51559
b8e1f2fc-8c7e-44f1-acad-e73fec731184,33,Separated,With Parent,Toronto,43.70807197,-79.41839652,fulltime,20550
81d83f05-0f6f-4b1a-8a05-7f4ab41b8f11,40,Married,With Spouse,Etobicoke,43.66078302,-79.5870888,fulltime,48995
6ff5c805-1c35-4d70-b244-ee38b7134868,33,Single,With Parent,Scarborough,43.73530542,-79.21998529,parttime,17426
1fbb1193-e395-4ab6-9a6b-0b6a94abc0b8,20,Single,With Parent,North York,43.77838832,-79.42748486,parttime,5465.79
6e12ba5e-938d-4d82-9489-37ca81b8733c,38,Married,With Spouse,Etobicoke,43.62242598,-79.49802722,fulltime,39820
94373e49-b5da-496d-b3be-1c098539d6fc,56,Married,With Spouse,Toronto,43.67854556,-79.35394759,fulltime,55352.95
b98c7839-56f5-4f4c-b2c7-abb5f84286f1,50,Married,With Spouse,Scarborough,43.82203469,-79.21129144,fulltime,50933.3
f7ce1b8d-577b-4255-8b26-f6e88576e167,25,Single,With Parent,Toronto,43.66957122,-79.3834736,parttime,4227.63
006fdc60-04f7-4bb1-9a83-d5bd0c9b0060,30,Single,With Parent,Scarborough,43.73530542,-79.21998529,parttime,4435.86
bfcba14a-35aa-48e6-8ca5-94b4535b1ae5,49,Married,With Spouse,North York,43.80131679,-79.39228963,fulltime,57490.4
a36633b3-d9dd-4ba1-8e73-53c28cf1464a,78,Married,With Spouse,Toronto,43.6671622,-79.32449482,unemployed,33336.1
e303cdff-2e5f-44e8-b0bf-15947b5dc721,56,Married,With Spouse,York,43.66143065,-79.48652479,fulltime,67861.5
6f6afc6a-2d12-42e8-a277-18269c7e9e38,37,Married,With Spouse,North York,43.71809955,-79.43200115,fulltime,56157
f85ffd3e-f005-4dfa-a13e-53580263bd70,22,Single,With Parent,North York,43.77015379,-79.41264819,parttime,4715.7
a3694e8a-b3b1-48bc-a7c4-1914922ce10b,46,Married,With Spouse,Etobicoke,43.6395186,-79.50396457,fulltime,75466.6
fbcba0f2-0730-46d0-bd22-6a12941db548,43,Married,With Spouse,Scarborough,43.78951131,-79.16512229,fulltime,51997
9038f17f-b979-4595-b3d4-1df80605e7c0,36,Single,With Parent,Scarborough,43.81976183,-79.27594671,parttime,15546
c576e891-d19c-4cba-8a95-716d36b4ca41,32,Single,With Parent,Toronto,43.65621109,-79.40110974,parttime,18047
241f6522-6390-4db1-8224-709b130b941a,44,Married,With Spouse,Toronto,43.6605928,-79.37834504,fulltime,60779.4
da187411-a56a-4b12-b620-6d22f53682f8,45,Married,With Spouse,Toronto,43.70882105,-79.38946915,fulltime,58972.1
35f9f868-969e-427a-8e21-5ea950b9077b,38,Married,With Spouse,Toronto,43.64136658,-79.39976534,fulltime,51985
37984bf3-a0d2-466b-a178-d5dc0b00e38c,60,Married,With Spouse,Scarborough,43.81976183,-79.27594671,parttime,15170.8
83b9fbeb-a745-4069-ac79-9e9f4d5044ce,34,Married,With Spouse,Toronto,43.66439694,-79.32065058,fulltime,46515
2aeb3322-8a22-4213-a077-246bcd8e6335,46,Married,With Spouse,North York,43.78425674,-79.44993775,parttime,21191.5
64d27521-9722-485d-8177-4b5bb6cc5d25,17,Single,With Parent,Toronto,43.68397072,-79.32996028,unemployed,0
